t,theta1,omega1,theta2,omega2,energy
0.0,1.5707963267948966,0.0,1.5747963267948966,0.0,0.03923989536008194
0.001,1.5707914217949448,-0.009809999807346101,1.5747963267948002,-3.8525188189233337e-10,0.039239895360082856
0.002,1.5707767067956682,-0.01961999845493384,1.5747963267933538,-3.0886230515873718e-09,0.03923989536008106
0.003,1.5707521817988142,-0.02942999476318106,1.5747963267870673,-1.0462216769330084e-08,0.03923989536008307
0.004,1.5707178468073273,-0.039239987512858086,1.5747963267700673,-2.492610408907836e-08,0.039239895360081954
0.005,1.5706737018253998,-0.04904997542526422,1.5747963267340128,-4.9002307357110017e-08,0.039239895360081774
0.006,1.5706197468585406,-0.058859957142404516,1.574796326667975,-8.534878326050497e-08,0.03923989536008176
0.007,1.5705559819136643,-0.06866993120716693,1.5747963265582854,-1.367934051897116e-07,0.039239895360083314
0.008,1.5704824069992005,-0.07847989604350002,1.5747963263883482,-2.0636794480003437e-07,0.03923989536008069
0.009000000000000001,1.5703990221252229,-0.08828984993659125,1.5747963261384201,-2.973420524800812e-07,0.039239895360081094
0.01,1.570305827303597,-0.09809979101304615,1.5747963257853548,-4.1325723654717144e-07,0.03923989536007786
0.011,1.5702028225481501,-0.1079097172210683,1.5747963253023143,-5.579608408883214e-07,0.03923989536007706
0.012,1.570090007874858,-0.11771962631064058,1.5747963246584464,-7.356400207426036e-07,0.03923989536007513
0.013000000000000001,1.5699673833020544,-0.12752951581370764,1.5747963238185276,-9.508557163077374e-07,0.03923989536007237
0.014,1.569834948850658,-0.13733938302435997,1.5747963227425725,-1.2085766238086621e-06,0.03923989536007012
0.015,1.5696927045444207,-0.14714922497901972,1.574796321385409,-1.5142131635850417e-06,0.039239895360069124
0.016,1.569540650410195,-0.15695903843662873,1.5747963196962194,-1.8736514447743046e-06,0.03923989536006673
0.017,1.5693787864782216,-0.16676881985883873,1.574796317618048,-2.2932872260578203e-06,0.0392398953600662
0.018000000000000002,1.5692071127824363,-0.1765785653902045,1.5747963150872741,-2.780059871895534e-06,0.03923989536006307
0.019,1.5690256293607974,-0.18638827083837994,1.5747963120330521,-3.3414863036520545e-06,0.039239895360061075
0.02,1.5688343362556318,-0.1961979316543178,1.5747963083767165,-3.98569494491238e-06,0.03923989536005865
0.021,1.5686332335140025,-0.20600754291247325,1.574796304031153,-4.721459660213625e-06,0.039239895360054025
0.022,1.5684223211880943,-0.21581709929101223,1.5747962989001372,-5.558233686400998e-06,0.03923989536004943
0.023,1.5682015993356202,-0.22562659505202434,1.5747962928776373,-6.5061835556866695e-06,0.03923989536004328
0.024,1.5679710680202477,-0.23543602402174185,1.5747962858470843,-7.576223009431465e-06,0.039239895360038836
0.025,1.5677307273120438,-0.24524537957076456,1.5747962776806077,-8.78004690160807e-06,0.039239895360034624
0.026000000000000002,1.5674805772879412,-0.25505465459429183,1.5747962682382375,-1.0130165090768409e-05,0.03923989536003121
0.027,1.5672206180322232,-0.26486384149236236,1.5747962573670722,-1.1639936319308306e-05,0.03923989536002631
0.028,1.5669508496370292,-0.2746729321501022,1.574796244900413,-1.3323602078670785e-05,0.039239895360024035
0.029,1.5666712722028788,-0.2844819179179824,1.5747962306568637,-1.5196320459085324e-05,0.039239895360019754
0.03,1.5663818858392167,-0.2942907895920867,1.5747962144393985,-1.727419998229309e-05,0.03923989536001417
0.031,1.566082690664977,-0.3040995373943909,1.5747961960343932,-1.9574333415605826e-05,0.039239895360007424
0.032,1.5657736868091672,-0.31390815095305385,1.5747961752106248,-2.21148315656229e-05,0.03923989536000091
0.033,1.5654548744114718,-0.32371661928272283,1.574796151718236,-2.4914857049632956e-05,0.039239895359996335
0.034,1.5651262536228754,-0.3335249307648526,1.5747961252876677,-2.799465804284432e-05,0.03923989535999188
0.035,1.5647878246063058,-0.34333307312804123,1.574796095628555,-3.137560199925195e-05,0.039239895359984595
0.036000000000000004,1.5644395875372974,-0.3531410334283825,1.5747960624285924,-3.508020934398111e-05,0.0392398953599805
0.037,1.5640815426046721,-0.36294879802983737,1.5747960253523632,-3.913218713472157e-05,0.03923989535997194
0.038,1.563713690011243,-0.3727563525846255,1.5747959840401362,-4.355646268979294e-05,0.03923989535996225
0.039,1.5633360299745342,-0.3825636820136385,1.5747959381066292,-4.837921718020866e-05,0.03923989535995312
0.04,1.5629485627275235,-0.39237077048687646,1.5747958871397376,-5.3627919182990085e-05,0.039239895359944876
0.041,1.5625512885194015,-0.40217760140391007,1.5747958306992307,-5.9331358192829386e-05,0.039239895359936355
0.042,1.5621442076163532,-0.4119841573743691,1.5747957683154137,-6.551967808905703e-05,0.03923989535992908
0.043000000000000003,1.5617273203023567,-0.4217904201984604,1.5747956994877568,-7.222441055470688e-05,0.03923989535992109
0.044,1.561300626880003,-0.43159637084751645,1.574795623683491,-7.94785084443595e-05,0.0392398953599149
0.045,1.5608641276713338,-0.441401989444577,1.5747955403361698,-8.731637909720616e-05,0.03923989535990771
0.046,1.5604178230187005,-0.4512072552450062,1.574795448844198,-9.577391759172005e-05,0.03923989535990008
0.047,1.5599617132856407,-0.4610121466171473,1.5747953485693282,-0.00010488853993806883,0.03923989535989278
0.048,1.5594957988577753,-0.47081664102301685,1.5747952388351223,-0.00011469921620428495,0.03923989535988198
0.049,1.5590200801437248,-0.48062071499904196,1.5747951189253813,-0.00012524650357202108,0.03923989535987446
0.05,1.5585345575760434,-0.49042434413684255,1.5747949880825418,-0.00013657257931754625,0.039239895359864496
0.051000000000000004,1.5580392316121745,-0.5002275030640612,1.5747948455060397,-0.0001487212737134662,0.03923989535985628
0.052000000000000005,1.5575341027354235,-0.5100301654252438,1.57479469035064,-0.0001617381028464747,0.03923989535984673
0.053,1.557019171455951,-0.519832303862774,1.5747945217247352,-0.00017567030134623836,0.03923989535983469
0.054,1.5564944383117842,-0.5296338899978641,1.5747943386886103,-0.00019056685502035585,0.03923989535982486
0.055,1.5559599038698477,-0.5394348944116055,1.5747941402526755,-0.00020647853339015072,0.03923989535981648
0.056,1.5554155687270126,-0.5492352866260832,1.5747939253756658,-0.00022345792212179614,0.0392398953598061
0.057,1.5548614335111655,-0.5590350350855556,1.5747936929628092,-0.0002415594553472088,0.039239895359798105
0.058,1.5542974988822953,-0.5688341071377053,1.574793441863962,-0.00026083944786877827,0.039239895359789556
0.059000000000000004,1.5537237655335994,-0.578632469014963,1.5747931708717116,-0.00028135612724198054,0.039239895359777954
0.06,1.5531402341926082,-0.5884300858159089,1.5747928787194485,-0.0003031696657295564,0.03923989535976702
0.061,1.552546905622328,-0.5982269214867558,1.5747925640794054,-0.00032634221212087184,0.039239895359755694
0.062,1.551943780622403,-0.6080229388029169,1.5747922255606643,-0.00035093792340975443,0.03923989535974426
0.063,1.5513308600302949,-0.6178180993506632,1.5747918617071335,-0.00037702299632396986,0.03923989535973249
0.064,1.550708144722481,-0.6276123635088753,1.574791470995491,-0.00040466569869925884,0.03923989535971917
0.065,1.5500756356156717,-0.6374056904308917,1.5747910518330992,-0.00043393640069065237,0.03923989535970568
0.066,1.549433333668044,-0.6471980380264616,1.5747906025558853,-0.0004649076058135472,0.039239895359693855
0.067,1.5487812398804939,-0.6569893629438033,1.5747901214261943,-0.0004976539818068402,0.03923989535968203
0.068,1.548119355297908,-0.6667796205517752,1.5747896066306082,-0.000532252391310173,0.03923989535966804
0.069,1.5474476810104512,-0.6765687649221641,1.5747890562777358,-0.0005687819223471422,0.03923989535965389
0.07,1.546766218154872,-0.6863567488120945,1.5747884683959734,-0.000607323918606093,0.03923989535964223
0.07100000000000001,1.5460749679158268,-0.6961435236465657,1.5747878409312326,-0.0006479620095098827,0.03923989535962946
0.07200000000000001,1.54537393152722,-0.7059290395011211,1.5747871717446404,-0.0006907821400658307,0.039239895359616805
0.073,1.5446631102735624,-0.7157132450846545,1.5747864586102087,-0.0007358726004867771,0.039239895359603594
0.074,1.5439425054913465,-0.7254960877223613,1.5747856992124745,-0.0007833240555739901,0.03923989535958933
0.075,1.5432121185704384,-0.7352775133388372,1.5747848911441102,-0.0008332295738524471,0.03923989535957584
0.076,1.542471950955487,-0.7450574664413326,1.574784031903506,-0.0008856846564487552,0.039239895359561516
0.077,1.5417220041473492,-0.7548358901031678,1.574783118892323,-0.0009407872657017747,0.03923989535954753
0.078,1.5409622797045328,-0.7646127259473141,1.5747821494130168,-0.0009986378534957798,0.03923989535953387
0.079,1.5401927792446544,-0.7743879141301497,1.5747811206663351,-0.0010593393893057756,0.03923989535951744
0.08,1.5394135044459143,-0.7841613933253935,1.5747800297487862,-0.0011229973879443537,0.039239895359505894
0.081,1.5386244570485867,-0.7939331007082254,1.5747788736500785,-0.0011897199369992478,0.03923989535948946
0.082,1.537825638856527,-0.8037029719395999,1.5747776492505359,-0.0012596177239505434,0.03923989535947359
0.083,1.5370170517386927,-0.8134709411507575,1.5747763533184833,-0.001332804062956266,0.039239895359457155
0.084,1.5361986976306818,-0.823236940927943,1.5747749825076072,-0.001409394921294833,0.03923989535944261
0.085,1.5353705785362843,-0.8330009022973375,1.5747735333542894,-0.001489508945452689,0.03923989535942629
0.08600000000000001,1.5345326965290507,-0.8427627547102096,1.574772002274915,-0.0015732674868451989,0.039239895359412635
0.08700000000000001,1.5336850537538733,-0.8525224260282946,1.5747703855631543,-0.001660794627158609,0.039239895359397425
0.088,1.532827652428584,-0.8622798425094087,1.5747686793872206,-0.001752217203300811,0.03923989535938288
