t,theta1,omega1,theta2,omega2,energy
0.0,1.5707963267948966,0.0,1.5857963267948965,0.0,0.1471444819370758
0.001,1.570791421795077,-0.009809999278313213,1.5857963267945356,-1.4434770276126977e-09,0.14714448193707497
0.002,1.5707767067977843,-0.019619994222675262,1.5857963267891209,-1.1554417254975546e-08,0.14714448193707466
0.003,1.570752181809527,-0.029429980479334338,1.585796326765638,-3.903423221966577e-08,0.14714448193707386
0.004,1.570717846841185,-0.039239953654937695,1.585796326702341,-9.265222956571958e-08,0.14714448193707183
0.005,1.5706737019080605,-0.04904990929673203,1.5857963265686656,-1.8127955966895918e-07,0.14714448193707155
0.006,1.5706197470299454,-0.05885984287276497,1.585796326325112,-3.139231605451391e-07,0.14714448193706806
0.007,1.570555982231212,-0.06866974975208788,1.5857963259230912,-4.99759700436309e-07,0.1471444819370651
0.008,1.5704824075409214,-0.07847962518496056,1.5857963253047382,-7.481695174949401e-07,0.147144481937064
0.009000000000000001,1.5703990229929516,-0.08828946428305799,1.5857963244026922,-1.0687705558867938e-06,0.14714448193706492
0.01,1.5703058286261466,-0.09809926199967978,1.585796323139841,-1.4714522977313046e-06,0.14714448193706062
0.011,1.570202824484485,-0.1079090131099624,1.5857963214290338,-1.9664096901359947e-06,0.1471444819370616
0.012,1.5700900106172668,-0.11771871219109503,1.585796319172757,-2.5641770666557886e-06,0.14714448193705984
0.013000000000000001,1.5699673870793227,-0.12752835360253909,1.5857963162627795,-3.2756620624141695e-06,0.14714448193705656
0.014,1.5698349539312408,-0.13733793146625223,1.5857963125797616,-4.112179522118402e-06,0.1471444819370565
0.015,1.5696927112396142,-0.14714743964691704,1.585796307992831,-5.085485400114472e-06,0.1471444819370548
0.016,1.569540659077308,-0.1569568717321753,1.5857963023591248,-6.207810651634184e-06,0.14714448193705107
0.017,1.569378797523747,-0.16676622101286795,1.5857962955232976,-7.4918951143058925e-06,0.1471444819370501
0.018000000000000002,1.5692071266652212,-0.17657548046328175,1.5857962873169953,-8.95102137892925e-06,0.14714448193704796
0.019,1.569025646595213,-0.18638464272140304,1.585796277558296,-1.0599048648502339e-05,0.14714448193704385
0.02,1.5688343574147434,-0.19619370006917924,1.5857962660511167,-1.2450446584377325e-05,0.14714448193704238
