t,theta1,omega1,theta2,omega2,energy
0.0,1.5707963267948966,0.0,1.5867963267948966,0.0,0.1569533031257189
0.001,1.570791421795089,-0.009809999230252987,1.5867963267945118,-1.5396321714241427e-09,0.15695330312571812
0.002,1.5707767067979765,-0.01961999383819412,1.5867963267887364,-1.2323657375146834e-08,0.15695330312571912
0.003,1.5707521818105001,-0.029429979181714326,1.586796326763691,-4.163041170506655e-08,0.15695330312571731
0.004,1.5707178468442609,-0.039239950579110464,1.5867963266961873,-9.880611677582198e-08,0.15695330312571504
0.005,1.5706737019155699,-0.04904990328928924,1.5867963265536418,-1.9329882095611657e-07,0.15695330312571587
0.006,1.5706197470455168,-0.05885983249197219,1.5867963262939584,-3.3469233878448327e-07,0.1569533031257135
0.007,1.5705559822600599,-0.06866973326790224,1.5867963258653752,-5.327401879006247e-07,0.15695330312571448
0.008,1.570482407590134,-0.07847960057905207,1.5867963252062776,-7.973995228774429e-07,0.15695330312571254
0.009000000000000001,1.57039902307178,-0.08828942924883486,1.5867963242449779,-1.1388650652835267e-06,0.15695330312570896
0.01,1.5703058287462925,-0.09809921394231774,1.5867963228994608,-1.5676030292687006e-06,0.1569533031257067
0.011,1.570202824660389,-0.10790894914643837,1.5867963210770952,-2.094385041975844e-06,0.1569533031257053
0.012,1.5700900108663967,-0.1177186291502251,1.586796318674311,-2.730322058036395e-06,0.1569533031257017
0.013000000000000001,1.5699673874224616,-0.12752824802502138,1.5867963155762437,-3.486898267337307e-06,0.15695330312570066
0.014,1.5698349543927748,-0.1373377996047145,1.5867963116563437,-4.376004995278039e-06,0.15695330312569636
0.015,1.569692711847821,-0.14714727746596973,1.5867963067759527,-5.409974594611146e-06,0.15695330312569417
0.016,1.5695406598646449,-0.15695667490846987,1.586796300783845,-6.60161432798873e-06,0.15695330312569028
0.017,1.5693787985271381,-0.16676598493516123,1.5867962935157363,-7.964240240250762e-06,0.15695330312568562
0.018000000000000002,1.5692071279263462,-0.17657520023250636,1.5867962847937576,-9.51171101939357e-06,0.15695330312568104
0.019,1.5690256481607945,-0.18638431315074444,1.5867962744258959,-1.1258461845215268e-05,0.15695330312567626
0.02,1.5688343593368343,-0.19619331568415968,1.5867962622054008,-1.3219538224435045e-05,0.1569533031256706
0.021,1.5686332615690093,-0.20600219945135892,1.5867962479101572,-1.541062981112786e-05,0.15695330312566663
0.022,1.5684223549804401,-0.2158109556755587,1.5867962313020236,-1.7848104211161513e-05,0.15695330312566275
0.023,1.5682016397032303,-0.22561957516488299,1.5867962121261385,-2.0549040769331822e-05,0.15695330312565814
0.024,1.5679711158788912,-0.2354280482926723,1.5867961901101906,-2.3531264337721602e-05,0.15695330312565225
0.025,1.567730783658786,-0.24523636497780513,1.5867961649636573,-2.6813379023823404e-05,0.1569533031256466
0.026000000000000002,1.5674806432045947,-0.25504451466503253,1.5867961363770082,-3.041480191679159e-05,0.15695330312564326
0.027,1.5672206946887977,-0.26485248630532726,1.5867961040208751,-3.4355796790183975e-05,0.15695330312563657
0.028,1.5669509382951796,-0.27466026833624796,1.5867960675451886,-3.865750777936193e-05,0.15695330312563047
0.029,1.5666713742193523,-0.28446784866232,1.5867960265782812,-4.334199303173969e-05,0.15695330312562283
0.03,1.5663820026692978,-0.29427521463543416,1.5867959807259562,-4.8432258327875475e-05,0.1569533031256156
0.031,1.566082823865931,-0.30408235303526393,1.586795929570523,-5.395229067131655e-05,0.15695330312561134
0.032,1.5657738380436808,-0.3138892500497033,1.5867958726697997,-5.992709184505154e-05,0.15695330312560574
0.033,1.5654550454510925,-0.32369589125532616,1.5867958095560812,-6.638271193225051e-05,0.15695330312559908
0.034,1.5651264463514487,-0.33350226159786883,1.5867957397350743,-7.334628279888565e-05,0.15695330312559053
0.035,1.5647880410234098,-0.34330834537273713,1.586795662684799,-8.084605153569188e-05,0.15695330312558323
0.036000000000000004,1.5644398297616742,-0.3531141262055398,1.5867955778544565,-8.89114138568481e-05,0.15695330312557418
0.037,1.5640818128776575,-0.3629195870326497,1.5867954846632644,-9.757294745256888e-05,0.15695330312556857
0.038,1.5637139907001916,-0.372724710081795,1.5867953824992576,-0.00010686244529271257,0.15695330312556377
0.039,1.563336363576243,-0.3825294768526814,1.5867952707180564,-0.00011681294887836348,0.15695330312555522
0.04,1.5629489318716507,-0.3923338680976482,1.5867951486416016,-0.00012745878143821784,0.1569533031255455
0.041,1.5625516959718835,-0.40213786380235955,1.5867950155568564,-0.00013883558106644745,0.15695330312553885
0.042,1.5621446562828152,-0.4119414431665333,1.5867948707144743,-0.00015098033379858043,0.1569533031255332
0.043000000000000003,1.561727813231521,-0.4217445845847096,1.5867947133274352,-0.0001639314066218154,0.15695330312552602
0.044,1.5613011672670927,-0.43154726562706125,1.5867945425696475,-0.00017772858041596804,0.15695330312551659
0.045,1.5608647188614713,-0.4413494630202487,1.5867943575745185,-0.00019241308282119495,0.156953303125505
0.046,1.5604184685103015,-0.45115115262832145,1.5867941574334907,-0.0002080276210283815,0.15695330312549566
0.047,1.559962416733803,-0.460952309433669,1.586793941194546,-0.000224616414488007,0.1569533031254874
0.048,1.559496564077662,-0.4707529075180236,1.586793707860677,-0.00024222522753306695,0.1569533031254805
0.049,1.5590209111139404,-0.4805529200435181,1.5867934563883261,-0.0002609014019115227,0.1569533031254704
0.05,1.5585354584420066,-0.49035231923380046,1.5867931856857918,-0.0002806938892235601,0.15695330312546066
0.051000000000000004,1.558040206689482,-0.50015107635521,1.5867928946116021,-0.00030165328325872115,0.1569533031254502
0.052000000000000005,1.5575351565132085,-0.5099491616980157,1.5867925819728572,-0.00032383185222791526,0.15695330312544
0.053,1.557020308600233,-0.5197465445577231,1.5867922465235385,-0.0003472835708849891,0.15695330312542943
0.054,1.5564956636688123,-0.5295431932164488,1.5867918869627857,-0.00037206415253250087,0.15695330312541853
0.055,1.5559612224694357,-0.5393390749243708,1.586791501933143,-0.00039823108090603017,0.15695330312540787
0.056,1.5554169857858657,-0.5491341558812536,1.5867910900187718,-0.00042584364193129655,0.15695330312539793
0.057,1.554862954436198,-0.5589284012180546,1.5867906497436342,-0.00045496295534805034,0.15695330312538577
0.058,1.5542991292739397,-0.5687217749786152,1.5867901795696417,-0.000485652006194617,0.15695330312537664
0.059000000000000004,1.5537255111891044,-0.5785142401014385,1.5867896778947757,-0.00051797567614672,0.1569533031253646
0.06,1.5531421011093285,-0.58830575840156,1.5867891430511738,-0.0005520007747040189,0.15695330312535474
0.061,1.5525489000010018,-0.5980962905525138,1.5867885733031881,-0.0005877960702176447,0.15695330312534492
0.062,1.5519459088704188,-0.6078857960683988,1.5867879668454097,-0.0006254323207517658,0.15695330312533196
0.063,1.5513331287649477,-0.6176742332860496,1.5867873218006638,-0.0006649823047720591,0.15695330312531877
0.064,1.5507105607742153,-0.6274615593473161,1.5867866362179746,-0.0007065208516537235,0.1569533031253061
0.065,1.5500782060313116,-0.637247730181456,1.5867859080704985,-0.0007501248720015229,0.15695330312529232
0.066,1.549436065714011,-0.647032700487646,1.5867851352534283,-0.0007958733877740925,0.15695330312527833
0.067,1.5487841410460108,-0.6568164237176156,1.5867843155818668,-0.0008438475622045387,0.15695330312526723
0.068,1.5481224332981878,-0.6665988520584077,1.5867834467886701,-0.0008941307295092206,0.15695330312525557
0.069,1.5474509437898707,-0.6763799364152733,1.5867825265222628,-0.0009468084243763065,0.15695330312524292
0.07,1.5467696738901315,-0.6861596263947024,1.586781552344422,-0.0010019684112255631,0.15695330312523142
0.07100000000000001,1.5460786250190917,-0.6959378702875996,1.5867805217280335,-0.0010597007132305842,0.15695330312521577
0.07200000000000001,1.5453777986492467,-0.7057146150526064,1.586779432054819,-0.0011200976410944792,0.1569533031252014
0.073,1.5446671963068068,-0.715489806299579,1.586778280613033,-0.0011832538215698287,0.1569533031251899
0.074,1.543946819573053,-0.7252633882732247,1.5867770645951342,-0.0012492662257134926,0.1569533031251789
0.075,1.543216670085711,-0.7350353038369036,1.586775781095426,-0.0013182341968666924,0.1569533031251652
0.076,1.5424767495403409,-0.7448054944566023,1.5867744271076707,-0.0013902594783504992,0.1569533031251502
0.077,1.5417270596917418,-0.7545739001850835,1.5867729995226763,-0.0014654462408667634,0.15695330312513894
0.078,1.5409676023553733,-0.7643404596462202,1.5867714951258547,-0.0015439011095941923,0.15695330312512767
0.079,1.540198379408792,-0.7741051100195182,1.5867699105947544,-0.0016257331909692065,0.15695330312511457
0.08,1.5394193927931032,-0.7838677870248352,1.5867682424965657,-0.0017110540991408629,0.1569533031251017
0.081,1.5386306445144293,-0.7936284249073019,1.5867664872856,-0.0017999779820890632,0.15695330312508904
0.082,1.5378321366453904,-0.8033869564224523,1.5867646413007432,-0.0018926215473949782,0.15695330312507716
0.083,1.5370238713266022,-0.8131433128215689,1.586762700762883,-0.001989104087652445,0.15695330312506428
0.084,1.5362058507681873,-0.822897423837251,1.5867606617723118,-0.002089547505508889,0.15695330312504885
0.085,1.5353780772513008,-0.8326492176692115,1.5867585203061039,-0.0021940763383241713,0.15695330312503386
0.08600000000000001,1.5345405531296707,-0.8423986209703113,1.5867562722154684,-0.0023028177824354996,0.15695330312501676
0.08700000000000001,1.5336932808311512,-0.8521455588328354,1.5867539132230795,-0.0024159017170164053,0.15695330312500122
0.088,1.53283626285929,-0.8618899547750214,1.58675143892038,-0.0025334607275175926,0.15695330312498756
0.089,1.5319695017949089,-0.8716317307278447,1.5867488447648654,-0.002655630128677273,0.15695330312497102
0.09,1.5310930002976981,-0.8813708070220702,1.586746126077342,-0.0027825479870884147,0.15695330312495537
0.091,1.5302067611078225,-0.8911071023755759,1.586743278039164,-0.0029143551433101957,0.15695330312494016
0.092,1.5293107870475404,-0.9008405338809583,1.5867402956894494,-0.0030511952335107455,0.15695330312492428
0.093,1.5284050810228356,-0.9105710169934252,1.5867371739222738,-0.0031932147106280956,0.15695330312491196
0.094,1.5274896460250598,-0.9202984655189852,1.5867339074838418,-0.003340562865036137,0.15695330312489653
0.095,1.5265644851325884,-0.930022791602941,1.5867304909696416,-0.0034933918447021834,0.1569533031248802
0.096,1.5256296015124866,-0.9397439057186947,1.5867269188215756,-0.0036518566748226108,0.15695330312486344
0.097,1.5246849984221869,-0.9494617166568734,1.5867231853250747,-0.003816115276922882,0.15695330312484934
0.098,1.5237306792111762,-0.9591761315147826,1.5867192846061926,-0.003986328487408193,0.15695330312483313
0.099,1.5227666473226957,-0.9688870556861966,1.5867152106286813,-0.004162660075550732,0.15695330312481526
0.1,1.5217929062954487,-0.9785943928514922,1.5867109571910498,-0.004345276760899531,0.15695330312479883
0.101,1.5208094597653186,-0.988298044968137,1.5867065179236057,-0.004534348230098703,0.15695330312478384
0.10200000000000001,1.5198163114670964,-0.9979979122615376,1.5867018862854796,-0.004730047153099779,0.15695330312477018
0.10300000000000001,1.5188134652362177,-1.007693893216258,1.5866970555616335,-0.004932549198753765,0.15695330312475542
0.10400000000000001,1.5178009250105076,-1.0173858845676165,1.5866920188598552,-0.0051420330497683915,0.15695330312473899
0.105,1.5167786948319335,-1.0270737812936679,1.5866867691077369,-0.0053586804170160365,0.15695330312472477
0.106,1.5157467788483667,-1.0367574766075824,1.58668129904964,-0.005582676053177638,0.15695330312470834
0.107,1.514705181315351,-1.0464368619504267,1.586675601243647,-0.005814207765707904,0.15695330312469036
0.108,1.5136539065978776,-1.0561118269843586,1.5866696680585004,-0.006053466429107032,0.15695330312467337
0.109,1.5125929591721683,-1.0657822595862405,1.5866634916705298,-0.006300645996484153,0.1569533031246586
0.11,1.5115223436274627,-1.0754480458416846,1.5866570640605677,-0.006555943510397617,0.15695330312464395
0.111,1.510442064667813,-1.0851090700395338,1.5866503770108553,-0.006819559112957273,0.15695330312462952
0.112,1.5093521271138826,-1.09476521466679,1.5866434221019379,-0.007091696055173832,0.15695330312461375
0.113,1.5082525359047512,-1.1044163604039972,1.5866361907095516,-0.0073725607055404275,0.156953303124596
0.114,1.507143296099723,-1.1140623861210874,1.5866286740015023,-0.0076623625578314996,0.15695330312458156
0.115,1.506024412880139,-1.1237031688737,1.5866208629345362,-0.007961314238104122,0.15695330312456468
0.116,1.504895891551193,-1.1333385838999799,1.586612748251205,-0.00826963151088696,0.15695330312455114
