t,theta1,omega1,theta2,omega2,energy
0.0,1.5707963267948966,0.0,1.5827963267948966,0.0,0.11771717474034026
0.001,1.570791421795041,-0.009809999422535251,1.582796326794608,-1.154953693648896e-09,0.11771717474034135
0.002,1.5707767067972074,-0.01961999537644981,1.5827963267902752,-9.246233291542004e-09,0.11771717474034034
0.003,1.5707521818066064,-0.02942998437331338,1.5827963267714809,-3.124412682538434e-08,0.11771717474033774
0.004,1.570717846831955,-0.03923996288507673,1.5827963267208067,-7.418684611957219e-08,0.11771717474033862
0.005,1.570673701885526,-0.04904992732426292,1.5827963266137475,-1.4521448756671018e-07,0.11771717474033568
0.006,1.570619746983218,-0.05885987402415939,1.5827963264185931,-2.5160299148196085e-07,0.11771717474033294
0.007,1.5705559821446442,-0.06866979921901113,1.5827963260962754,-4.007980996321042e-07,0.11771717474033125
0.008,1.5704824073932413,-0.07847969902421538,1.5827963256001816,-6.004493103882233e-07,0.11771717474033246
0.009000000000000001,1.570399022756398,-0.08828956941651797,1.582796324875933,-8.584438310169216e-07,0.11771717474033147
0.01,1.570305828265604,-0.09809940621421182,1.582796323861131,-1.1829405265664598e-06,0.11771717474032933
0.011,1.5702028239566184,-0.10790920505733781,1.5827963224850679,-1.5824038647614895e-06,0.11771717474032993
0.012,1.5700900098696573,-0.11771896138788851,1.5827963206684048,-2.065637856354724e-06,0.11771717474032911
0.013000000000000001,1.5699673860496022,-0.12752867043001498,1.582796318322815,-2.641819990263861e-06,0.11771717474032693
0.014,1.5698349525462276,-0.13733832717023717,1.5827963153505933,-3.320535162825007e-06,0.11771717474032344
0.015,1.5696927094144488,-0.14714792633765839,1.5827963116442316,-4.111809600479446e-06,0.11771717474032252
0.016,1.5695406567145886,-0.15695746238418423,1.582796307085961,-5.026144775102496e-06,0.11771717474032146
0.017,1.5693787945126647,-0.16676692946474644,1.5827963015472593,-6.0745513111678255e-06,0.11771717474031716
0.018000000000000002,1.569207122880697,-0.17657632141753224,1.5827962948883247,-7.2685828838866775e-06,0.11771717474031348
0.019,1.5690256418970334,-0.18638563174421974,1.5827962869575167,-8.620370107395996e-06,0.11771717474031042
0.02,1.568834351646697,-0.19619485359022004,1.5827962775907611,-1.0142654412001577e-05,0.11771717474030757
0.021,1.5686332522217512,-0.20600397972492665,1.582796266610923,-1.1848821909427293e-05,0.11771717474030245
0.022,1.568422343721687,-0.2158130025219727,1.5827962538271447,-1.3752937244931923e-05,0.11771717474029879
0.023,1.5682016262538276,-0.22562191393949707,1.5827962390341506,-1.5869777435117503e-05,0.11771717474029225
0.024,1.567971099933754,-0.23543070550041986,1.582796222011518,-1.821486569013552e-05,0.11771717474028837
0.025,1.5677307648857497,-0.24523936827272821,1.5827962025229134,-2.080450521892622e-05,0.1177171747402822
0.026000000000000002,1.5674806212432666,-0.2550478928497733,1.5827961803152966,-2.3655813016058102e-05,0.11771717474027704
0.027,1.5672206691494084,-0.2648562693305794,1.5827961551180887,-2.6786753628628592e-05,0.11771717474027149
0.028,1.5669509087574351,-0.2746644873001659,1.5827961266423092,-3.021617290160529e-05,0.11771717474026816
0.029,1.566671340231287,-0.28447253580988396,1.5827960945796764,-3.3963831699864937e-05,0.11771717474026405
0.03,1.566381963746128,-0.2942804033577676,1.5827960586016765,-3.8050439605114446e-05,0.11771717474025814
0.031,1.566082779488909,-0.30408807786890196,1.5827960183585976,-4.249768858577523e-05,0.11771717474025384
0.032,1.56577378765895,-0.31389554667580855,1.5827959734785308,-4.732828663776173e-05,0.11771717474024826
0.033,1.5654549884685431,-0.32370279649885003,1.5827959235663371,-5.2565991394030335e-05,0.11771717474024057
0.034,1.5651263821435748,-0.33350981342665476,1.5827958682025811,-5.8235643700629583e-05,0.1177171747402338
0.035,1.5647879689241664,-0.3433165828965634,1.5827958069424308,-6.436320115682967e-05,0.11771717474022726
0.036000000000000004,1.564439749065336,-0.3531230896750988,1.5827957393145244,-7.097577161687635e-05,0.11771717474022267
0.037,1.5640817228376782,-0.3629293178384604,1.5827956648198032,-7.810164665069858e-05,0.11771717474021845
0.038,1.5637138905280652,-0.3727352507530454,1.5827955829303109,-8.577033496078353e-05,0.11771717474021146
0.039,1.5633362524403656,-0.3825408710559986,1.5827954930879602,-9.401259575239274e-05,0.11771717474020263
0.04,1.5629488088961836,-0.3923461606357913,1.5827953947032658,-0.00010286047205397314,0.11771717474019655
0.041,1.5625515602356173,-0.4021511006128333,1.582795287154043,-0.00011234732398468314,0.11771717474018639
