t,theta1,omega1,theta2,omega2,energy
0.0,1.5707963267948966,0.0,1.5847963267948966,0.0,0.13733551360396523
0.001,1.570791421795065,-0.009809999326380655,1.5847963267945597,-1.347311783884983e-09,0.1373355136039643
0.002,1.570776706797592,-0.019619994607214156,1.5847963267895055,-1.078509628295496e-08,0.13733551360396287
0.003,1.5707521818085535,-0.0294299817771495,1.5847963267675855,-3.6437779483619e-08,0.13733551360396157
0.004,1.5707178468381087,-0.03923995673122829,1.5847963267084957,-8.649769338651141e-08,0.13733551360395957
0.005,1.57067370190055,-0.049049915305081904,1.5847963265836915,-1.6925902768635486e-07,0.1373355136039577
0.006,1.5706197470143717,-0.05885985325512953,1.5847963263562694,-2.9315177983209763e-07,0.13733551360395593
0.007,1.57055598220236,-0.06866976623877764,1.5847963259808138,-4.667757029415737e-07,0.1373355136039542
0.008,1.5704824074917014,-0.07847964979462106,1.5847963254032098,-6.989342509660698e-07,0.13733551360395252
0.009000000000000001,1.5703990229141112,-0.0882894993226461,1.5847963245604237,-9.986685205454636e-07,0.13733551360394972
0.01,1.5703058285059823,-0.09809931006443602,1.5847963233802476,-1.3752911889141925e-06,0.1373355136039478
0.011,1.5702028243085537,-0.1079090770833794,1.5847963217810106,-1.8384204472525825e-06,0.13733551360394478
0.012,1.5700900103680984,-0.11771879524488163,1.5847963196712571,-2.3980139287612e-06,0.13733551360394372
0.013000000000000001,1.5699673867361306,-0.12752845919657999,1.58479631694939,-3.06440263079586e-06,0.1373355136039388
0.014,1.5698349534696348,-0.13733806334856288,1.58479631350328,-3.848324830313312e-06,0.1373355136039359
0.015,1.5696927106313119,-0.14714760185359368,1.5847963092098425,-4.76095999179044e-06,0.1373355136039323
0.016,1.5695406582898472,-0.15695706858733946,1.584796303934578,-5.813962666848747e-06,0.13733551360393104
0.017,1.569378796520197,-0.16676645712860555,1.5847962975310812,-7.01949638464491e-06,0.13733551360393004
0.018000000000000002,1.5692071254038955,-0.17657576073957612,1.5847962898405143,-8.390267532105289e-06,0.13733551360392768
0.019,1.5690256450293811,-0.18638497234606163,1.5847962806910478,-9.939559223013993e-06,0.13733551360392365
0.02,1.5688343554923432,-0.19619408451775366,1.5847962698972666,-1.1681265154868406e-05,0.1373355136039206
0.021,1.5686332568960872,-0.2060030894484879,1.5847962572595427,-1.362992345237472e-05,0.1373355136039166
0.022,1.5684223493519214,-0.215811978936516,1.5847962425633733,-1.5800750496423394e-05,0.13733551360391216
0.023,1.5682016329795614,-0.2256207443647869,1.5847962255786863,-1.8209674737201914e-05,0.13733551360390747
0.024,1.567971107907556,-0.23542937668123892,1.5847962060591108,-2.0873370490161663e-05,0.13733551360390145
0.025,1.5677307742737319,-0.24523786637910266,1.5847961837412148,-2.380929171336229e-05,0.13733551360389867
0.026000000000000002,1.5674806322256576,-0.2550462034772166,1.5847961583437082,-2.7035705764676083e-05,0.137335513603894
0.027,1.5672206819211285,-0.2648543775003556,1.584796129566613,-3.0571727137279136e-05,0.137335513603887
0.028,1.5669509235286707,-0.2746623774595738,1.5847960970903991,-3.4437351171677664e-05,0.13733551360388274
0.029,1.5666713572280637,-0.2844701918325626,1.5847960605750864,-3.8653487742520516e-05,0.13733551360387514
0.03,1.5663819832108847,-0.29427780854402547,1.5847960196593138,-4.324199491825436e-05,0.13733551360387067
0.031,1.5660828016810706,-0.30408521494607005,1.584795973959374,-4.8225712591644945e-05,0.13733551360386603
0.032,1.5657738128555005,-0.3138923977986194,1.5847959230682147,-5.36284960790602e-05,0.1373355136038588
0.033,1.5654550169645982,-0.3236993432498435,1.5847958665544069,-5.94752496862449e-05,0.13733551360385066
0.034,1.5651264142529533,-0.3335060368166126,1.5847958039610786,-6.579196023830872e-05,0.1373355136038462
0.035,1.5647880049799618,-0.34331246336497345,1.5847957348048158,-7.260573057143945e-05,0.13733551360383917
0.036000000000000004,1.564439789420488,-0.3531186070906505,1.58479565857453,-7.994481298374104e-05,0.13733551360383467
0.037,1.564081767865543,-0.36292445149957364,1.584795574730291,-8.783864264252182e-05,0.13733551360382684
0.038,1.5637139406229854,-0.3727299793884335,1.584795482702129,-9.63178709451895e-05,0.13733551360381968
0.039,1.5633363080182396,-0.3825351728252673,1.5847953818888005,-0.00010541439883076661,0.1373355136038109
